x0,x1,x2,cluster_id
-2.67623,-0.740796,5.03427,1
-2.5396,-0.888844,4.51463,1
-2.77332,-1.15129,3.55809,0
-2.54682,-0.853941,5.11152,1
-3.36568,-1.08456,4.25023,1
-3.37853,-1.22131,4.29696,1
-3.46854,-1.25361,3.64885,0
-3.05204,-0.710561,4.837,1
-3.68656,-1.84413,3.64458,0
-3.29491,-1.38346,4.12135,1
-2.61827,-0.643827,4.537,1
-3.18101,-0.884798,3.74619,1
-3.14992,-0.711462,4.79439,1
-3.47503,-1.64344,4.10415,1
-3.59435,-1.43563,4.57862,1
-2.43819,-0.577824,4.76121,1
-3.04607,-1.16386,4.21468,1
-3.01203,-1.26261,4.40341,1
-3.28846,-2.06388,3.74027,0
-3.08087,-0.839973,4.06557,1
-3.21784,-1.51501,3.97067,1
-3.46466,-0.85264,3.77393,1
-3.04691,-2.00487,4.09142,0
-3.1022,-0.71086,4.64414,1
-2.76411,-1.091,4.8125,1
-2.26472,-0.913177,4.17927,1
-2.30129,-1.34783,5.15377,1
-3.04033,-1.04052,4.27575,1
-3.32349,-1.54837,4.2396,1
-3.20163,-1.15578,3.5472,0
-2.63889,-0.518702,4.96763,1
-2.80788,-0.412739,4.45567,1
-3.07121,-0.545589,3.96837,1
-2.62689,-0.776983,3.66431,1
-2.14897,-0.339674,5.06383,1
-3.08882,-1.54801,4.44412,1
-2.45713,-1.55193,3.88885,0
-2.24736,-1.30009,4.91738,1
-3.18479,-1.40502,4.60201,1
-2.55352,-0.634929,4.80001,1
-2.12242,-0.77604,4.94363,1
-2.61669,-1.38964,4.26994,1
-3.61218,-1.52984,3.70868,0
-1.96494,-0.370151,4.74021,1
-2.60416,-0.284601,4.54403,1
-3.29575,-1.20837,3.94753,1
-2.30918,0.248377,4.88378,1
-3.31658,-1.80561,4.05374,0
-3.63189,-1.61088,3.39205,0
-3.16341,-0.936741,4.18174,1
-3.07369,-0.590599,4.15476,1
-3.74451,-2.34178,3.70542,0
-3.75754,-1.32635,4.7528,1
-3.22183,-1.12364,3.72259,0
-2.79815,-1.18731,4.87107,1
-4.14589,-1.43439,4.01115,1
-2.51586,-1.98748,3.96291,0
-2.94514,-1.28999,4.255,1
-2.74153,-1.09631,3.88559,1
-3.42902,-0.93567,4.17819,1
-2.87805,-0.321825,4.51533,1
-3.38613,-1.43263,3.89287,0
-2.5068,-0.907685,4.57972,1
-3.1162,-1.67149,3.95538,0
-3.3915,-0.711392,4.55449,1
-2.69167,-0.119359,4.13582,1
-3.22051,-0.895623,4.67493,1
-3.43374,-1.25667,4.01286,1
-2.45596,-0.990434,4.35784,1
-3.15905,-1.16109,4.40928,1
-3.13197,-0.773417,4.63138,1
-3.20253,-0.726255,4.74545,1
-3.45733,-0.820338,4.3864,1
-2.37559,-0.653922,4.85325,1
-2.59909,-0.583769,4.71859,1
-2.6143,-0.681478,4.64216,1
-2.62205,-1.07971,4.17716,1
-2.30838,-0.523136,4.48625,1
-3.94989,-2.05749,3.88444,0
-2.65136,-1.00916,4.35022,1
-2.80875,-1.22648,3.83457,1
-2.25576,-0.104032,5.13789,1
-3.20746,-1.76562,3.47519,0
-2.61935,-0.542264,4.77476,1
-2.303,-1.20959,5.04924,1
-3.53727,-0.731904,3.46957,0
-3.74574,-1.52629,3.99743,1
-2.48693,-1.10722,3.71825,0
-3.49776,-1.39014,3.3574,0
-2.39959,-0.261487,5.14094,1
-3.31797,-1.30275,3.91608,1
-2.4543,-1.01096,4.64005,1
-3.21508,-0.950519,4.61513,1
-2.62644,-1.62291,3.77761,0
-3.38599,-1.30648,3.27027,0
-3.47626,-1.52188,4.06676,1
-3.53072,-0.991723,3.73441,1
-2.79457,-0.74878,4.26176,1
-3.05602,-1.33844,3.82937,0
-2.9971,-1.15266,4.81529,1
-3.00508,-0.603536,4.23797,1
-3.68209,-0.797134,3.92007,1
-3.22643,-1.56929,3.4058,0
-3.3626,-1.79563,3.62471,0
-3.44768,-0.685702,3.68399,1
-3.53121,-1.52082,3.62397,0
-3.43454,-1.77626,3.7941,0
-3.61579,-0.969043,4.4547,1
-2.18707,-0.569331,4.92819,1
-3.20602,-0.670294,4.59393,1
-3.0275,-1.15579,4.5878,1
-2.81873,-0.820288,4.42976,1
-3.17512,-1.37885,4.03646,1
-3.03513,-0.441311,4.75074,1
-3.14517,-1.30485,3.49471,0
-3.36032,-1.4452,3.93318,1
-2.97253,-1.67481,4.37966,1
-2.3411,-0.559066,4.36067,1
-3.62325,-1.44513,4.06393,1
-3.43673,-1.23368,4.28462,1
-2.98478,-1.40472,3.75383,0
-2.31145,-0.884358,4.5052,1
-2.90774,-0.853266,4.7467,1
-3.59649,-1.35324,4.05539,1
-2.40836,-0.508112,4.98731,1
-3.43121,-1.435,3.77484,0
-2.1946,-0.667494,4.83396,1
-2.75235,-1.18434,4.02262,1
-3.28948,-1.42424,3.59759,0
-3.33517,-1.3007,4.03385,1
-2.87243,-1.56922,3.51068,0
-3.80314,-1.79323,3.80131,0
-2.69326,-0.703994,4.26749,1
-2.64158,-0.317161,5.23548,1
-2.67274,-1.0283,4.4791,1
-3.44854,-1.94715,3.69233,0
-2.95074,-1.39496,4.44979,1
-2.59553,-0.45837,4.52611,1
-3.45674,-1.06963,4.19576,1
-3.19838,-1.07065,4.96551,1
-3.12898,-0.930305,3.9391,1
-3.00623,-0.840548,4.85811,1
-3.85369,-1.40163,3.89423,1
-3.56721,-0.738707,4.60226,1
-3.31085,-1.22084,4.13097,1
-3.46508,-0.347643,4.1531,1
-3.44195,-1.46453,3.77259,0
-3.13789,-1.74304,4.22536,1
-2.22759,-0.370197,4.68597,1
-1.85963,-0.254905,4.47575,1
-3.21036,-1.31601,3.81189,0
-3.20091,-0.348494,4.37718,1
-1.9751,-1.35563,4.39011,1
-2.54913,-0.297488,4.71825,1
-3.15347,-1.59637,4.05664,1
-3.21044,-0.929832,3.09189,0
-3.01439,-0.0803635,4.66316,1
-2.21334,-0.914069,4.03945,1
-3.80038,-0.871585,4.13928,1
-2.89167,-1.00105,4.51447,1
-2.68618,-1.40163,4.9085,1
-2.87694,-0.84848,4.56091,1
-1.94734,-1.27621,4.75489,1
-2.87832,-1.0571,3.85597,1
-3.09309,-0.536306,3.82205,1
-3.58193,-0.988254,4.56397,1
-2.94107,-0.427011,4.36588,1
-2.1492,-0.909649,4.79272,1
-3.04635,-0.387184,4.38116,1
-3.14929,-1.62568,4.00604,0
-2.79617,-0.377467,4.80822,1
-3.84848,-1.56301,3.89256,0
-2.64117,-0.635804,3.991,1
-2.24616,-0.140625,4.13822,1
-3.28935,-1.03852,3.49875,0
-4.13403,-2.24074,3.94091,0
-2.49631,-0.808522,4.07364,1
-3.54517,-1.26392,4.05993,1
-3.66016,-1.3176,3.93239,1
-3.05964,-0.95364,4.42566,1
-2.36341,-0.3533,4.96675,1
-2.77544,-1.14245,4.69506,1
-2.87015,-0.739747,5.04516,1
-2.86393,-0.466301,4.80506,1
-2.50134,-0.213344,5.05727,1
-3.27056,-1.31624,3.72337,0
-2.22692,-0.463311,5.06398,1
-2.3537,-0.774938,4.38186,1
-2.57801,-0.370865,4.32186,1
-3.1542,-0.373559,4.75412,1
-3.01841,-1.02774,4.21626,1
-2.36299,-1.03681,5.17865,1
-2.57648,-0.727465,4.53322,1
-3.05462,-0.716354,5.22328,1
-3.76233,-1.37146,3.91069,1
-3.51492,-0.753842,3.90685,1
-2.85892,-0.471179,4.10097,1
-2.98776,-0.54472,4.28579,1
-3.36767,-0.315964,4.30643,1
-2.99649,-1.03819,4.25172,1
-3.24592,-1.50773,3.92215,0
-2.11893,-0.552692,4.99622,1
-2.1864,-1.0208,4.7482,1
-2.32663,-0.398204,4.30567,1
-2.97764,-1.15835,4.40253,1
-2.6892,-0.758573,4.54142,1
-2.68796,-0.638696,5.08453,1
-3.36055,-1.00587,4.07951,1
-2.9287,-0.538914,4.55472,1
-3.3312,-1.26148,4.22129,1
-3.02874,-0.710169,4.57044,1
-3.32113,-1.11313,3.6764,0
-1.90679,-0.469838,5.03653,1
-2.66064,-0.76054,5.44517,1
-3.24256,-1.28422,3.64148,0
-2.49078,-0.325034,4.84663,1
-2.79207,-1.35097,4.08023,1
-3.23081,-0.540226,5.19777,1
-2.723,-1.16309,4.43418,1
-3.54108,-1.88963,3.22064,0
-2.4302,-0.875423,4.57511,1
-3.10931,-0.258712,4.36903,1
-2.8314,-1.55728,4.08507,1
-2.5179,-1.0853,4.00141,1
-1.86138,-0.14994,4.95951,1
-2.23279,-0.424248,4.57125,1
-3.11066,-0.842929,4.39111,1
-3.626,-1.57397,3.54078,0
-2.64874,-0.712667,3.425,0
-2.8489,-1.38149,4.69222,1
-1.77085,-0.300062,4.1845,1
-4.02427,-1.02582,3.98069,1
-2.83899,-0.916855,4.52827,1
-1.85146,-0.253451,4.6163,1
-2.91009,-1.21627,4.58923,1
-2.96736,-0.977402,4.16904,1
-3.31319,-1.56952,3.53859,0
-3.45535,-1.10972,4.0371,1
-2.51717,-1.3123,4.52072,1
-2.32326,-0.658313,5.30688,1
-3.24259,-0.460622,4.12838,1
-3.19797,-1.05438,4.48341,1
-3.31318,-1.72916,3.81586,0
-2.85482,-0.91728,4.64724,1
-3.29439,-1.31924,3.75079,0
-2.81011,-0.314686,4.56416,1
-2.84464,-1.09159,3.99207,1
-3.38356,-1.19651,4.0488,1
-3.09154,-1.21351,3.6562,0
-3.84839,-1.53141,4.34174,1
-3.14646,-1.14373,3.57314,0
-3.65062,-1.05397,2.90598,0
-3.45431,-0.912717,3.73203,1
-3.26638,-1.38144,3.31698,0
-3.62012,-1.66945,3.72965,0
-2.97955,-1.22447,3.69929,0
-3.91169,-0.832497,4.36305,1
-2.49854,-0.993397,4.90778,1
-2.78888,-0.790252,3.779,1
-2.71752,-1.12291,4.37012,1
-2.49612,-1.10712,5.29618,1
-3.54442,-1.56533,3.42127,0
-2.97915,-0.807694,4.09044,1
-3.99321,-1.58444,4.12609,1
-4.10421,-1.56188,4.00578,1
-3.1643,-1.53536,4.17554,1
-2.33245,-1.43506,4.28859,1
-3.78867,-1.54647,4.092,1
-2.78933,-0.824826,4.38685,1
-2.83157,-0.882114,4.56192,1
-2.95557,-1.82594,4.16188,1
-3.02992,-0.894896,4.34684,1
-3.00946,-2.06187,4.3738,1
-3.39912,-1.45297,3.81317,0
-3.21141,-1.46071,4.34274,1
-3.7606,-1.1742,3.91891,1
-2.30544,-0.497112,4.57233,1
-2.59889,-0.0508731,4.4931,1
-2.72973,-0.405017,4.82829,1
-2.47499,-0.0883254,4.32738,1
-2.8712,-0.171564,4.63051,1
-2.15381,-0.523169,4.46373,1
-3.61902,-0.64181,4.41093,1
-2.51913,-0.917722,4.98254,1
-3.01971,-1.07285,4.15083,1
-3.85466,-0.734722,3.60802,0
0.861469,6.39534,1.80641,6
-0.0957031,5.99525,1.30117,6
0.879934,5.90629,0.95848,9
0.757744,6.16541,1.67637,6
1.21048,4.99311,2.61092,2
1.7638,6.09157,1.71139,2
0.076249,6.08437,1.12695,9
0.995361,5.54325,2.32712,2
1.17116,4.91182,2.54335,2
0.493607,5.99022,2.82846,6
1.5824,5.51788,2.34593,2
2.64726,5.78927,2.18548,2
0.883149,6.14402,1.55426,9
1.61143,5.4544,2.61271,2
0.0188656,5.70904,2.20806,6
-0.266223,6.37922,1.55069,6
1.46024,6.09671,2.23282,2
0.517008,5.14561,2.63043,2
1.05566,5.46914,2.8224,2
0.752091,6.53105,3.07829,6
0.663444,5.22681,2.68861,2
0.252702,5.8259,1.7118,6
0.384442,6.50992,1.83425,6
0.477602,6.42514,1.80751,6
0.623728,6.03621,2.20182,6
0.487816,6.03566,1.20222,9
2.19384,5.92363,2.62357,2
0.415583,5.9453,2.7449,6
1.52694,5.94808,2.22153,2
2.41916,5.10387,2.51826,2
-0.196209,5.66204,2.78978,6
0.273947,5.90866,1.53987,6
0.293815,5.88156,1.76121,6
1.5637,6.22862,1.96239,2
0.194895,6.77726,0.922311,9
1.6425,5.33963,2.67652,2
0.725874,4.60106,2.79517,2
1.44971,6.06219,2.00421,2
1.40689,5.77322,2.05978,2
0.837939,6.53205,3.70094,2
0.704872,6.31166,1.86123,6
0.905594,5.62859,2.58521,2
0.981784,6.79543,1.36464,9
0.870535,5.49431,2.82322,2
0.187339,5.88543,2.13452,6
0.685723,5.34539,2.33237,6
1.27145,5.9446,2.43427,2
1.5769,5.80826,1.9231,2
1.30706,5.87286,2.05483,2
1.96077,5.95015,2.51781,2
1.62421,5.46484,2.19595,2
2.23396,5.66455,2.12011,2
-0.405533,6.70557,1.18818,6
1.41074,6.07013,1.93898,2
1.81084,6.10628,1.12575,2
1.65202,5.81061,2.3463,2
0.895002,6.15131,1.75264,6
1.39841,5.98162,1.50402,2
1.85864,5.97313,1.47657,2
1.60649,6.48911,1.02204,2
0.835557,6.22423,1.56389,9
2.32237,6.14567,1.8134,2
0.382459,5.58792,1.71097,6
1.92146,5.93736,2.02848,2
0.101172,5.88259,2.01119,6
0.969281,5.33632,3.37383,2
1.32651,5.2226,1.73693,2
1.31701,6.59504,1.30768,2
2.169,6.24331,1.90571,2
1.24176,5.82385,2.29195,2
-0.52303,6.36044,1.6057,6
0.42276,6.00414,3.31151,2
0.755329,5.6282,1.71419,6
1.38082,6.09455,2.86616,2
1.96776,4.97178,2.7962,2
1.36456,5.85316,1.85661,2
1.62113,5.60119,3.72361,2
0.178156,6.05611,1.66225,6
1.6111,6.59053,2.04398,2
2.09716,5.46324,3.0502,2
1.00624,5.99278,1.82993,2
2.58227,6.00216,2.30095,2
1.59952,6.1533,1.11425,2
0.721512,6.40327,3.02772,6
1.09671,6.30556,1.25947,9
1.00583,5.9742,1.32172,9
0.205876,6.02119,1.66684,6
0.93247,5.75273,1.54439,6
1.59964,6.08836,0.754363,2
0.633282,5.49156,1.90165,6
0.902347,5.76272,2.20995,2
1.24085,6.12257,1.69251,2
1.48922,5.57275,1.79313,2
1.27625,5.98176,2.43721,2
1.48162,5.40752,2.54538,2
1.59802,5.27978,1.84384,2
1.53242,6.52131,0.438266,2
1.54807,5.44093,2.17426,2
1.59158,5.76797,3.18898,2
0.447352,5.37445,2.25026,6
1.05583,6.37569,2.212,2
0.820287,6.20494,1.46143,9
1.5275,6.03989,3.55857,2
0.326672,5.78874,2.54462,6
1.014,5.47128,1.29685,9
-0.525896,6.23244,1.69661,6
0.53617,5.83078,2.34286,6
1.48684,5.54379,2.35794,2
0.689805,5.72195,1.33887,9
1.73621,5.56235,2.58047,2
0.583134,6.25876,1.49214,6
0.4411,6.33963,1.7111,6
2.36509,6.52492,1.93501,2
1.04725,6.54577,1.04573,2
1.18395,6.28734,1.55831,2
0.489769,6.278,1.68581,6
1.45756,5.90567,1.64494,2
1.57822,6.17854,1.77369,2
0.732799,6.33643,1.78276,6
1.72144,5.64163,1.46088,2
0.0845652,6.49103,1.82664,6
-0.0562896,6.20684,2.89396,6
1.38348,6.15463,1.59243,2
0.336213,6.18454,2.3434,6
0.0264977,6.57661,2.37633,6
1.54364,5.67566,1.74283,2
2.18119,5.53296,2.42705,2
0.546791,5.60754,2.09676,6
0.834694,6.3047,2.15549,6
0.696195,6.65669,0.608078,2
1.73986,5.60087,2.51325,2
0.799686,6.18814,2.68996,2
1.97679,5.37088,2.46611,2
0.221236,5.89902,2.51978,6
1.94769,5.50519,2.39993,2
-0.0338962,5.85982,2.2462,6
1.38567,4.88326,2.81446,2
1.14972,5.81898,3.4726,2
0.634825,6.49448,0.892979,9
1.23874,6.64701,1.47784,9
1.86502,5.47171,2.95246,2
1.63457,5.90735,2.35583,2
2.00657,6.31836,1.14597,2
-0.0643367,5.60877,2.91954,6
1.65767,5.61307,2.04221,2
-0.124,5.25165,1.79397,6
0.608317,6.0078,3.6849,2
-0.0927514,6.37966,2.45294,6
1.05912,5.53559,2.39181,2
1.99548,5.84866,1.52765,2
0.985784,5.0363,1.97501,6
0.185169,5.97486,1.7278,6
2.08198,6.0216,2.48788,2
0.703348,5.82509,2.55011,2
1.30521,5.36271,2.42179,2
0.643227,6.3865,2.35336,6
0.824521,5.67122,2.57423,2
1.09842,5.88669,1.34798,9
1.22878,5.9734,1.56566,2
0.87089,6.19377,1.19015,9
0.691426,5.65581,1.6214,6
0.248461,5.86057,1.86897,6
0.351817,5.48944,2.85309,2
1.74804,5.8216,1.83773,2
0.093058,6.007,1.86893,6
0.489695,5.89156,1.65711,6
1.58995,6.53584,1.02332,2
2.33163,5.89947,1.87314,2
2.20972,5.65988,2.5208,2
-0.299221,6.05572,1.8535,6
0.29092,6.24487,2.22123,6
1.60331,5.7295,2.19983,2
-0.124102,6.54424,2.49742,6
1.63948,5.8909,2.21455,2
0.811296,5.61392,1.53293,6
1.14942,5.79452,2.20835,2
0.338879,5.56293,2.97762,2
0.279439,5.94468,2.54722,6
1.20113,5.80055,2.0985,2
0.904274,6.13194,2.33767,2
0.498086,5.94574,1.60418,6
1.26052,6.29295,1.94539,2
0.645166,5.29981,2.73555,2
1.21174,5.54601,1.94636,2
1.30196,6.20782,2.20054,2
0.634865,5.9726,1.52252,6
2.16089,5.61757,2.47854,2
1.4772,5.39923,2.00689,2
0.572318,5.66587,1.64104,6
-0.00325516,6.09397,1.80864,6
0.758092,5.93147,2.10572,6
1.57531,5.91782,1.22653,2
1.55916,5.81048,1.25744,2
2.55399,5.57425,2.53604,2
2.78652,5.57805,2.54376,2
1.4826,5.83871,2.93387,2
1.83094,6.14856,1.51565,2
1.2825,6.3939,1.17332,2
0.435502,6.1689,1.91099,6
1.89762,5.61987,2.13518,2
0.0223225,5.7904,2.06974,6
1.42494,6.55443,1.39405,2
0.786864,5.56329,2.73646,2
0.661981,5.92093,2.44659,6
0.663747,5.47443,1.86339,6
1.0908,5.67301,1.46479,9
1.52693,5.94176,2.09481,2
1.65987,6.19425,1.5029,2
1.28538,6.07908,1.60973,2
1.43659,5.76638,1.48156,2
2.19529,5.60769,1.71341,2
1.87004,6.39038,1.36562,2
2.00166,6.06123,1.7367,2
1.35924,5.59232,2.70439,2
0.875607,5.78032,2.68873,2
0.750096,5.65026,3.12006,2
2.2695,5.774,2.15504,2
1.45728,5.5551,2.62784,2
1.09243,5.14586,2.41179,2
1.53017,5.98677,1.3324,2
1.43799,5.97565,3.08852,2
0.959904,5.9001,2.57618,2
0.359559,5.55623,2.30858,6
1.9621,5.74894,1.07017,2
1.52747,5.31187,1.80443,2
0.898412,6.45036,2.53421,6
0.299022,6.41938,0.803763,9
1.76439,5.48059,2.26578,2
1.69368,5.38212,2.00525,2
0.517726,5.32261,2.59333,2
1.97093,5.79395,2.53605,2
1.05284,6.29752,1.18172,9
0.964292,5.36635,1.77991,6
1.55421,5.99474,1.54561,2
0.426079,6.26335,3.12058,6
0.648852,6.28279,2.16122,6
0.564071,5.58211,2.63204,2
1.26292,5.61998,1.41828,2
0.692495,6.05541,2.53023,6
0.684686,5.67712,1.6446,6
0.787313,5.97458,2.66226,2
2.1239,4.89127,1.00911,2
1.64747,6.12177,2.29785,2
2.03702,6.20171,1.37169,2
0.665628,7.01945,1.84243,6
2.13095,5.64785,2.7394,2
0.391819,5.42018,2.55774,6
1.2749,6.39761,1.54814,2
0.936342,5.56151,2.43679,2
0.361657,5.78058,1.97553,6
2.23256,5.26296,2.50512,4
1.02099,5.89191,1.62777,2
1.43701,5.25629,2.71665,2
0.11252,6.22102,2.59198,6
2.06659,5.18562,2.28495,2
1.6262,6.38344,2.18991,2
0.781066,5.42225,3.60461,2
-0.127585,6.56136,1.58051,6
0.181985,5.71407,1.75531,6
2.76844,6.433,2.3882,2
0.75702,6.65532,1.82632,6
1.42341,6.41785,0.983593,2
0.389951,5.75597,3.8596,2
1.25919,5.72279,2.17705,2
0.488995,6.36884,1.96707,6
0.0719221,5.74542,3.20396,2
0.921046,5.81536,1.70293,6
1.21826,5.66681,1.42501,2
1.04467,5.23803,2.38412,2
1.84095,5.07075,1.74015,2
1.66488,5.79571,1.08322,2
0.981954,5.75701,1.8985,2
0.462813,5.82964,2.4408,6
0.672312,5.75758,3.1708,2
0.226411,5.52063,2.60463,6
1.09308,6.06583,1.71157,2
1.02049,6.06223,1.07897,9
0.969861,6.08887,2.03026,2
0.272623,5.10274,2.39687,6
0.508924,6.12643,1.9223,6
0.616599,5.1829,2.49673,2
1.28363,5.59883,3.02047,2
1.6282,5.1902,2.93406,2
1.22986,5.57904,1.3706,9
0.359486,6.01564,1.73677,6
1.0846,5.80427,2.09938,2
0.525253,5.22766,2.33878,6
0.69362,5.48285,3.38818,2
2.29868,5.67853,1.93445,2
0.985585,5.96759,2.38306,2
1.17234,5.64879,3.04214,2
1.61446,5.49048,1.83573,2
0.14462,6.056,2.3949,6
1.3568,5.53105,1.76333,2
1.22466,5.98567,1.77089,2
0.5849,5.56869,2.69106,2
0.684778,5.93504,2.24097,6
1.26131,5.56031,2.13732,2
1.95825,6.23805,2.04645,2
1.35672,5.26692,1.50141,2
